image_filename,ground_truth_found,error_message,gt_question,ocr_question,question_CER,question_WER,gt_answer_A,ocr_answer_A,answer_A_CER,answer_A_WER,gt_answer_B,ocr_answer_B,answer_B_CER,answer_B_WER,gt_answer_C,ocr_answer_C,answer_C_CER,answer_C_WER,gt_answer_D,ocr_answer_D,answer_D_CER,answer_D_WER
image_87.png,True,,Some Muggles use a pressure cooker to cook rice. What is the principle behind a pressure cooker?,Some Muggles use a pressure cooker to cook rice. What is the principle behind a pressure cooker?,0.0,0.0,Pressure Rises and Boiling Point Rises,Pressure Rises and Boiling Point Rises,0.0,0.0,Pressure Rises and Boiling Point Remains the Same,Pressure Rises and Boiling Point Remains the Same,0.0,0.0,Pressure Rises and Boiling Point Decreases,Pressure Rises and Boiling Point Decreases,0.0,0.0,The Pressure Cooker Is Under a Spell,The Pressure Cooker Is Under a Spell,0.0,0.0
image_88.png,True,,Muggle scientists discovered that copper turns green because?,Muggle scientists discovered that copper turns green because?,0.0,0.0,Copper Is a Reactive Metal,Copper Is a Reactive Metal,0.0,0.0,Copper Can Conduct Electricity,Copper Can Conduct Electricity,0.0,0.0,Copper Oxidises,Copper Oxidises,0.0,0.0,Copper Reacts With Sulphur,Copper Reacts With Sulphur,0.0,0.0
image_89.png,True,,What do Muggles use to light up dark spaces?,What do Muggles use to light up dark spaces?,0.0,0.0,A Torch,A Torch,0.0,0.0,Bioluminescence,Bioluminescence,0.0,0.0,The Wand-Lighting Charm,The Wand-Lighting Charm,0.0,0.0,A Router,A Router,0.0,0.0
image_90.png,True,,What Muggle inventor created the first four-wheeled automobile with a high-speed gasoline engine?,What Muggle inventor created the first four-wheeled automobile with a high-speed gasoline engine?,0.0,0.0,Robert Anderson,Robert Anderson,0.0,0.0,Gottlieb Daimler,Gottlieb Daimler,0.0,0.0,Nicolas-Joseph Cugnot,Nicolas-Joseph Cugnot,0.0,0.0,Karl Benz,Karl Benz,0.0,0.0
image_91.png,True,,Which of the following do Muggles not use to light a room?,Which of the following do Muggles not use to light a room?,0.0,0.0,A Firefly,A Firefly,0.0,0.0,A Lamp,A Lamp,0.0,0.0,A Fireplace,A Fireplace,0.0,0.0,A Skylight,A Skylight,0.0,0.0
image_92.png,True,,What is a 'selfie'?,What is a 'selfie'?,0.0,0.0,A Selfish Person,A Selfish Person,0.0,0.0,A Shovel,A Shovel,0.0,0.0,A Shellfish,A Shellfish,0.0,0.0,A Self-Portrait Photograph,A Self-Portrait Photograph,0.0,0.0
image_93.png,True,,What is the Muggle study of living things and their vital processes?,What is the Muggle study of living things and their vital processes?,0.0,0.0,Biology,Biology,0.0,0.0,Astrology,Astrology,0.0,0.0,Chemistry,Chemistry,0.0,0.0,Mathematics,Mathematics,0.0,0.0
image_94.png,True,,What must Muggles do before mailing their post to ensure it's delivered?,What must Muggles do before mailing their post to ensure it's delivered?,0.0,0.0,Choose a Suitable Owl,Choose a Suitable Owl,0.0,0.0,Attach a Stamp,Attach a Stamp,0.0,0.0,Do the Hokey Pokey,Do the Hokey Pokey,0.0,0.0,Bribe a Postman,Bribe a Postman,0.0,0.0
image_95.png,True,,What do Muggles use stereos for?,What do Muggles use stereos for?,0.0,0.0,Helping Them Climb Stairs,Helping Them Climb Stairs,0.0,0.0,Listening to Music,Listening to Music,0.0,0.0,Keeping Their Eyes Open,Keeping Their Eyes Open,0.0,0.0,Annoying Their Neighbours,Annoying Their Neighbours,0.0,0.0
image_96.png,True,,What do field hockey players chase with sticks?,What do field hockey players chase with sticks?,0.0,0.0,A Puck,A Puck,0.0,0.0,A Ball,A Ball,0.0,0.0,A Golden Snitch,A Golden Snitch,0.0,0.0,A Mouse,A Mouse,0.0,0.0
image_97.png,True,,Which of the following is NOT a feature of Muggle chewing gum?,Which of the following is NOT a feature of Muggle chewing gum?,0.0,0.0,Capable of Producing Bubbles,Capable of Producing Bubbles,0.0,0.0,Comes in a Variety of Flavours,Comes in a Variety of Flavours,0.0,0.0,Has Sugar-Free Versions,Has Sugar-Free Versions,0.0,0.0,Never Loses Its Flavour,Never Loses Its Flavour,0.0,0.0
image_98.png,True,,Which of the following is NOT a popular Muggle dance?,Which of the following is NOT a popular Muggle dance?,0.0,0.0,Wollongong Shimmy,Wollongong Shimmy,0.0,0.0,The Tango,The Tango,0.0,0.0,The Charleston,The Charleston,0.0,0.0,The Macarena,The Macarena,0.0,0.0
image_99.png,True,,Say you want to make small talk with a Muggle. Which of the following topics should you avoid?,Say you want to make small talk with a Muggle. Which of the following topics should you avoid?,0.0,0.0,Last Night's Quidditch Match,Last Night's Quidditch Match,0.0,0.0,A New Restaurant They've Tried,A New Restaurant They've Tried,0.0,0.0,Their Family's Health,Their Family's Health,0.0,0.0,The Weather,The Weather,0.0,0.0
